238	#ACMawards50 #TaylorSwift pure class and elegance \ud83c\udf89\ud83c\udf89\ud83c\udf89\ud83c\udf39\ud83c\udf39\ud83c\udf39\ud83c\udf88\ud83c\udf88\ud83c\udf88
239	Wow the feels. That was SO beautiful. Love you Mama Swift and @taylorswift13 \u2764\ufe0f #ACMAwards #TaylorSwift
240	#GirlCrush &amp; #TaylorSwift \ud83d\ude4c #ACMAwards
241	It's ARLINGTON, TEXAS betch! #ACMawards2015 #ACMawards50 #TaylorSwift
242	Sobbed all the way through taylors acceptance speech and her moms introduction \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\udc9c#ACMAward50 #ACM #taylorswift
243	Sobbing and sobbing and sobbing at Taylor's mom's speech and Taylor's acceptance speech. #TaylorSwift #ACMAward50
244	Can't wait to see @taylorswift13 in Dallas in October!! #ACMAwards #TaylorSwift
245	so sweet that @taylorswift13 mom Andrea was able to give her daughter a milestone award. #ACMawards50  #TaylorSwift #mamaswift
246	Classy &amp; talented #TaylorSwift love your music no matter what genre &amp; God bless your mom #CMAMC2015
247	Taylor Swift and her Mom killed it at the CMA's loved it \u2764\ufe0f#countrymusicawards #cma's #TaylorSwift
248	God bless @taylorswift13 and God bless TAYLOR SWIFT MOTHER ,Andrea Gardner!  \ud83d\udc4f\ud83d\udc4f\ud83d\udc4f #ACMawards50 #TaylorSwift http://t.co/yukzbVi3d3
249	Doesn't #TaylorSwift dress look cool #likeAStarTrekCostume? #iLikeIt #swiftTrek http://t.co/cEz2q6GjTd
250	\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d #AndreaSwift #TaylorSwift Amazing!!!!!!!!!! Beautiful!!!!!\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f\u2764\ufe0f
251	SEE YOU BACK IN OCTOBER TAY TAY!!!! #acms #taylorswift @ AT&amp;T Stadium https://t.co/qkmE7VPnze
252	Way to go #TaylorSwift #ACMawards50
253	Hey girl \ud83d\ude0d @taylorswift13 #ACMAward50 #TSwift #TaylorSwift haha http://t.co/pI4NCV3c5s
254	Poise personified. #TaylorSwift #Mom #ACMawards50
255	#TaylorSwift ~ such a poised, professional, talented Artist #AmericasPrincess \u263a
256	Got a long list of ex-lovers they'll tell you I'm insane #taylorswift
257	We love you mama swift and Taylor \ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude2d #TaylorSwift #MamaSwiftStayStrong @taylornation13 http://t.co/6a1dcnvPba
258	Classy speech Taylor #ACM50Awards #TaylorSwift #respect #countrymusicforever
259	\u201c@JRadloff: OK, we're going to start bawling now. #TaylorSwift #PrayForMamaSwift @glamourmag #ACMawards50\u201d
260	Taylor Swift \ud83d\udc4a #rolemodel #TaylorSwift
261	Incredible speech from Taylor Swifts Mom! #TaylorSwift #ACMAwards50 love her!!
262	Not gonna lie, that intro by her mom choked me up. \ud83d\ude22I \u2764\ufe0f T. Swift's mom! Keep fighting Andrea! #ACMawards50 #TaylorSwift #prayers
263	Mama pride going on right now with Taylor's mom! #TaylorSwift #ACMAwards50 #ACMAwards50 #country #emotional
264	See where #TaylorSwift gets her class from.  Good job mom.
265	I don't care what anybody says @taylorswift13 your an inspiration, all the success is beyond deserved #AMCAwards50 #TaylorSwift
266	How cute was Taylor Swifts Mom?  #ACMAwards50 #TaylorSwift #amotherslove
267	I'm balling crying after that.  Taylor's mom...Taylor....no words.... #ACM50Awards #TaylorSwift #mamaswift
268	Crying #TaylorSwift #ACMawards50 #MilestoneAward
269	Yes, I'm sobbing. Yes, I'm an emotional mess. No, I'm not okay. #TaylorSwift #ACMawards50
270	Taylor Swift is just so classy \ud83d\udc81\ud83c\udffc Get it girl! #ACMawards50 #TaylorSwift #1989
271	Beautiful speach Mrs. Swift. Taylor is lucky to have such a great mom #TaylorSwift #ACMawards50
272	This dumb bitch said "Good evening Dallas" bitch the show is in the Arlington Stadium #taylorswift #isdumbasfuck
273	Thanks to @taylorswift13 mom I'm crying now!! #ACMawards50 #ACM #ACMAward50 #TaylorSwift
274	#ACMawards50 #taylorswift and Mom #lovefest #welldone
275	That brought tears to my eyes #TaylorSwift'sMom
276	Tears of joy for #TaylorSwift mom!
277	You are in Arlington, not Dallas!! #TaylorSwift  #ACMawards50
278	How can anyone in the world not love @taylorswift13!? Can I just be her? #ACMawards50 #ACM #TaylorSwift
279	Who wants to go to #1989 tour with me??? #TaylorSwift
280	That was probably the cutest thing I've ever seen, I had tears #ACMawards50 #TaylorSwift
281	Well deserved award and how sweet was her mom !!!@taylorswift13 #ACMAward50 #TaylorSwift
282	Can't we just say we love Taylor swift mom @taylorswift13 @taylornation13  #taylorschilling #TaylorSwift #ACMawards50 http://t.co/HqvoAiADvX
283	I only cried a little bit. #ACMawards50 #momaswift #TaylorSwift
284	\u0e27\u0e31\u0e19\u0e19\u0e35\u0e49\u0e19\u0e32\u0e07\u0e2a\u0e27\u0e22\u0e21\u0e32\u0e01\u0e01\u0e01 #TaylorSwift #MilestoneAward
285	@taylorswift13 congrats!\ud83d\ude02\ud83d\ude0d\ud83d\ude18\ud83d\ude0a #ACMawards50 #TaylorSwift
286	@taylorswift13 mom speech for her daughter had me tearing up \ud83d\ude2d\ud83d\ude22\ud83d\ude2b ACMawards50 #TaylorSwift #MilestoneAward
287	Taylor Swift's light blue gown is GORGEOUS!!! \ud83d\udc95#ACMawards50 #TaylorSwift
288	"You truly see who a person is when you tell them something they don't wanna hear". #lovethisquote #TaylorSwift #ACMawards50
289	I admit it, I'm a fan #TaylorSwift
290	Great speech #TaylorSwift! Loved it. Truly. #1989WorldTour #ACMAwards #ACMawards50 -GG
291	Awww momma swift \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d #ACMawards50 #TaylorSwift
292	No matter your opinion of her music,@taylorswift13 is a down to earth human being and talented. #ACMawards50 #TaylorSwift
293	Awe Taylor and her Mom \ud83d\udc95 #TaylorSwift
294	taylorswift receives the #MilestoneAward on behalf of the @acmawards!  #Swifties #TaylorSwift\u2026 https://t.co/rqmKDmnSMO
295	#TaylorSwift  congrats on your milestone award!!! Your Mom is awesome! And so are you!
296	Tears were rolling down my face!  #TaylorSwift #ACMaward50
297	Dear Grand Old @Opry, please don't EVER grant #TaylorSwift membership. I'll lose TOTAL respect for you if you do, thanks! #ACMawards50
298	Love #TaylorSwift 's dress!
299	Is every acceptance speech from #TaylorSwift an ad for her world tour?  #ACMawards50
300	Taylor taught me 2 never settel always try for the best u can be and challenge yourself #TaylorSwift #firstacmawards http://t.co/Pjdk711JP2
301	Brb crying #TaylorSwift #ACMawards2015
302	#TaylorSwift is GORGEOUS #loveher #ACMAward50
303	@taylorswift13 see you in June! #1989tour #TaylorSwift #TheFeels
304	Ugh, #TaylorSwift just ruined my buzz. #ByeFelicia #ACMawards50
305	Congratulations #TaylorSwift for winning the #MilestoneAward you will always be one of my favorites \ud83d\ude18
306	Admitted she's pop! Finally #TaylorSwift #lame #countryiswhereitsat
307	#TaylorSwift #Legend @MorgsPaul @gerk_09 @L_Bing34
308	#TaylorSwift said when she got her crystal milestone that "she will never forget her fans". Then she went to pop.. #ACMAward50 #ACMawards50
309	Still MAD about you leaving country music @taylorswift13.. #JustSaying #CountryMusic #ACMawards50 #ACM #MilestoneAward #TaylorSwift
310	#TaylorSwift \ud83d\ude29 I love her so much,she's so awesome
311	Taylor looks very pretty tonight!  I love her dress!  Praying for her mama.  #taylorswift #ACMAAwards50
312	by taylorswift_argentina @taylorswift Andrea \ud83d\udc9f #TaylorSwift #Taylor #Swift #Swiftie #Swifties #Beautiful #Pretty #P\u2026 http://t.co/Mg1nSMgQ33
313	@taylorswift13 watching the milestone award  #TaylorSwift . Good for you. Say what you want, definitely talented
314	That was weird. Beautiful, but weird. #TaylorSwift #ACMawards50
315	Want to be in Dallas rn to see future bae #TaylorSwift #ACM50 @taylorswift13 you're so beautiful! \ud83d\ude3b\ud83d\ude3b\ud83d\ude3b
316	Beautiful award presentation by Taylor Swift's mom. Congrats, Taylor! #ACMawards50 #TaylorSwift
317	"I'm a proud mom!" #TaylorSwift #AMCAwards50
318	Damn her arms look awesome!! #ACMawards50 #TaylorSwift
319	Confession..... #TaylorSwift, I actually love you!!
320	Thank you Taylor Swift's mom for making me cry. #TaylorSwift #ACMAward50
321	Taylor Swift worked her way up!! She deserves this so much!! Love her \u2764\ufe0f\u2764\ufe0f #TaylorSwift #ACMawards50
322	Ahhh it's @taylorswift13! Looking gorge as always! @ACMawards #ChasingCountry #TaylorSwift http://t.co/sVqctfZ6AI
323	What a touching moment from @taylorswift13's mom. Congrats #TaylorSwift, on winning Milestone Award! #ACMawards50 http://t.co/X2t6Fx113r
324	Just checked. Country music's still dead. Forever. #TaylorSwift #ACMawards50
325	#taylorswift taylorswift told me to tell you hi @ryan_zamboni #acmawsrds50 https://t.co/mKy3ZjGqO6
326	Hell YEAH!!!! #TaylorSwift #ClassAct \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f
327	SHUT YOUR FUCKING MOUTH and eat a meatball you asshole !!!!! #TaylorSwift
328	Go sing some more pop! #taylorswift
329	@taylorswift13 GO TAYLOR!!!! AND GO MAMA SWIFT #ACMawards50 #mamaswift #TaylorSwift
330	You truly see who a person is when u tell them what they don't wanna hear #TaylorSwift
331	Taylor's mom has got me tearing up and shit. Lol  #TaylorSwift #ACMawards50
332	#TaylorSwift 's mom is so cute &amp; her speech was amazing &amp; so heart warming! \ud83d\udc95
333	Well said @taylorswift13, well said #ACMAwards50 #TaylorSwift
334	Taylor swifts mom got me like \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d #ACMawards50 #TaylorSwift #motherslove #foreverlovingtaylor
335	Sweet #TaylorSwift you are in Arlington Texas not Dallas!
336	#TaylorSwift http://t.co/Xy7HeQZMHL
337	Congrats to @taylorswift13 on her #MilestoneAward @ACMawards #TaylorSwift #kindofamazing
338	ThankGod #kaynewest won't be there to take #TaylorSwift award away! #ACMawards50
339	#TaylorSwift #ACMawards50 style icon at such a young age
340	#AndreaSwift has us in tears over hear giving #TaylorSwift her milestone award at the #ACMAward50
341	Look at all that arm hair on #TaylorSwift #Damn #HairyBeast
342	#TaylorSwift is an angel walking on Earth. #ACMawards50 #perfect
343	Bye #taylorswift  \ud83d\ude37\ud83d\ude37\ud83d\ude37
344	Taylor's mom giving her the milestone award was perfect, congratulations Taylor Swift #ACMawards50 #TaylorSwift
345	Wow. @taylorswift13 all prayers and best wishes for your mom and family. #proudmom #ACM50Awards #Heartfelt CountryMusic #love #TaylorSwift
346	Taylor is so gorgeous!!!! Still upset that I don't have tickets #1989WorldTour #ACMAAwards50 #TaylorSwift
347	@ACMawards What a beautiful introduction by @taylorswift13 's mother! How sweet is this?!! #TaylorSwift #CMAAwards #CMA
348	How is Taylor's mom not crying her eyes out right now? She made ME cry! #ACMawards50 @taylorswift13 #TaylorSwift
349	#TaylorSwift So deserving!  #ACMawards50
350	Ok well #TaylorSwift's mom has me #Balling!!! \ud83d\ude2d #ACMawards50
351	That speech was awesome...congrats #TaylorSwift!! #ACMawards50
352	Omg Mama Swift just made us cry @taylorswift13  @taylornation13 \u2764\ufe0f\ud83d\ude2d #TaylorSwift #ACMAwards #MilestoneAward  #mamaswift
353	Great speech Mama Swift! #TaylorSwift #MilestoneAward #ACM50Awards
354	Not a huge fan but...#TaylorSwift #ACMawards50 https://t.co/Wo3lM6IYpH
355	Omg crying \ud83d\ude2d\ud83d\ude2d #ACMAAwards50 #TaylorSwift
356	Encourage your loved ones to get routine screenings for cancer like #TaylorSwift did! http://t.co/CNyh23bMLD  #prayformamaswift #ACMawards50
357	Omg #TaylorSwift 's mom made me cry
358	NO ONE FUCKING TOUCH ME IM IN TEARS THATS MY BABY GIRL IM SO PROUD #TaylorSwift
359	Mom Goals!!! \u2764\ufe0f #taylorswift https://t.co/ZgojBGda9R
360	@ACMawards Best surprise of the night is @taylorswift13 Mom! Thanks for the tears. \ud83d\ude22\ud83d\ude22 #ACMawards50 #PrayForMamaSwift #TaylorSwift #ACM50
361	Im balling \ud83d\ude2d #TaylorSwift
362	Mama Swift is beautiful and no wonder she gave life to this amazing human being. And she speaks the truth!! #ACM50Awards #TaylorSwift
363	EVERYONE'S FREAKING ABOUT TAY AND I HAVE TO SIT AND LISTEN TO A LECTURE ABOUT JAPANESE HISTORY #AMCAwards50 #TaylorSwift @taylornation13
364	#TaylorSwift perfecting timing. I need to pee.
365	#AndreaSwift we support you!  #TaylorSwift #heartfeltmoments #ACMawards50 #b95country
366	#TaylorSwift
367	Only a deluded mother would thank the music industry for "taking care of" their daughter. #TaylorSwift #ACMsnark
368	IS SHE PERFORMING!? #ACMawards50 #TaylorSwift
369	#ACMawards50 #TaylorSwift  #mamaswift omg Taylor you are my #girlcrush love you! And praying for your sweet mama!!
370	Taylor's mom right now!!! #ACMawards50 #ACMmilestoneaward #TaylorSwift
371	We love you Mama Swift.   #TaylorSwift #MamaSwift #ACMS
372	No lie that gave me goosebumps #TaylorSwift
373	Wow. Andrea Swift... Simply moving. I just hope I can inspire my daughter as you do your baby, @taylorswift13   #TaylorSwift
374	#ACMawards50 #TaylorSwift awesome
375	Beautiful. Absolutely beautiful. All the Taylor Swift haters. You are crazy. #TaylorSwift #ACMawards50
376	THE ACMS RIGHT NOW #proudmom #ACMawards50 #TaylorSwift
377	So I thought #TaylorSwift dropped country  music....
378	Taylor's mom. Oh the feels. #ACMAward50 #TaylorSwift
379	#TaylorSwift gets the milestone award! #ACMawards50 @taylorswift13 #ThankyouTaylorSwift for sharing your music with us! #SwiftiesLoveYou
380	You go Mrs. Swift! #ACMs #TaylorSwift #MilestoneAward
381	#TaylorSwift .... She is amazing, an inspiration to all girls and young women! Rock on girl...
382	Congratulations #TaylorSwift  you deserve
383	Love me some #tswizzle but this is overkill - yes we get it ma shes amazing. #TaylorSwift
384	Okay, now this is very, very sweet. Taylor's mom presenting her milestone award. #TaylorSwift #ACMawards50
385	Romeo take me some where we can be alone I love you and that's I really know \u2728 #ACMawards50  #TaylorSwift
386	'Cause when you're fifteen and Somebody tells you they love you You're gonna believe them' @taylorswift13 #taylorswift
387	Taylor Swifts moms speech \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d #ACMAward50 #ACM #TaylorSwift
388	Taylor swift is a queen \ud83d\udc78\ud83c\udffb\ud83d\ude4c\ud83c\udffc #ACMawards50 #TaylorSwift
389	\ud83d\ude22 @taylorswift13 #TaylorSwift #ACMAAwards50
390	I want to meet Taylor Swift #realtalk #TaylorSwift #AndreaSwift #ACMawards50
391	I'm not crying, you're crying #TaylorSwift  #MilestoneAward
392	Tswifts mom is about to make me cry \u2764\ufe0f #AMCAwards50 #TaylorSwift @taylorswift13
393	This is so cute and amazing #ACMawards50 #TSwiftsMom #TaylorSwift
394	#ACMAwards..#TaylorSwift's Mom is making me cry! She's just as impressive as her daughter.
395	Brought to tears #ACMawards #TaylorSwift #mamaswift
396	I don't know if I'm deeply moved or slightly annoyed by #TaylorSwift's mom speech. #ACMawards50
397	#ACMawards50 Oh my.... what an #AmazingMom #andreaswift incredible speech!#TaylorSwift finds a way to outdo them all!
398	DYING DEAD CRYING. I love Taylor swift. #TaylorSwift
399	#TaylorSwift #MilestoneAward #AMCAwards50 \ud83d\udc4b\ud83d\udc4b
400	Let the waterworks begin! \ud83d\ude2d #ACMAward50 #TaylorSwift
401	#ACMawards50 #TaylorSwift's Mum is doing a great job
402	Mama Swift is making me cry! \ud83d\ude02\u2764\ufe0f\ud83d\udc4d #ACMAAwards50 #TaylorSwift
403	Don't agree with her getting an award however I love that fact that her mom is the one that gets to present her with it tonight #TaylorSwift
404	So many feels! #ACMawards50 #TaylorSwift  https://t.co/kP9hIkCrz8
405	#TaylorSwift  https://t.co/AawCz1SWRk
406	Why is #TaylorSwift getting a #MilestoneAward after 8 years of crap and not even singing #CountryMusic anymore #ACMawards50
407	they had to bring her back although she is out of the country league #ACMawards50 #TaylorSwift give others a chance http://t.co/4m6bysjnDL
408	#ACMawards50 yayyy @taylorswift13 well deserved!!!!\ud83d\ude00\ud83d\ude00\ud83d\ude00 #ACMawards50 #TaylorSwift
409	Not gonna cry, Not gonna cry! #MamaSwift #ACMawards50 #ACM #CountryMusic @taylorswift13 #TaylorSwift #MilestoneAward
410	I can't stop crying. Moms are amazing. #TaylorSwift
411	Tears are being shed right now. Tears. #ACMAwards #TaylorSwift #MilestoneAward
412	Wow nice job bringing out Taylor's Mom.  #ACMawards50 #TaylorSwift #CountryFamily \ud83d\ude4c\ud83d\ude4c\ud83d\ude4c
413	Don't care what anyone says #TaylorSwift is amazing!
414	#TaylorSwift your momma's making us all cry... :)
415	#TaylorSwift #veryfewfriends
416	Wow #TaylorSwift at an award show with her parents and not a guy. Amazing. #ACMsnark
417	#TaylorSwift #smokeshow
418	I'm getting goosebumps! #ACMAwards #TaylorSwift
419	#Taylorswift glad you got that award @taylorswift
420	Not gonna lie...I love me some #TaylorSwift #ACMawards50
421	@taylorswift13 God Bless you and your MoM, she's so pretty \ud83d\ude06\ud83d\ude07 nothing like getting an Award by your Mom,, #AMCAwards50 #TaylorSwift
422	#ACMawards50 \u2764\ufe0f\u2764\ufe0f\u2764\ufe0f #TaylorSwift  and her mom and this amazing tribute WOW
423	No one cares about you #TaylorSwift !! Your not country anymore !!  \ud83d\ude21\u270c\ufe0f\ud83d\udc4d\ud83c\udffb #ByeFelicia
424	Ahhhhh omggg @taylorswift13's mother is presenting her award!!!! ALREADY I'm crying. Ahhh love them!!! #ACMawards50 #TaylorSwift
425	#TaylorSwift what a blessing to have your mom give you this award!  #ACMawards50
426	#TaylorSwift "Blank Space" Receives milestone award #ACMawards50 #country #countrymusic http://t.co/piIsG2YBC8 via @youtube
427	MERDa 456789.......... MAMA Swift \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d#ACMAAwards50 #TaylorSwift
428	Okay, this makes me cry. Awesome that her mom is presenting her. #ACMAwards #TaylorSwift
429	I don't like Taylor swift. But her mom presenting her the award is so moving! #ACMawards50 #TaylorSwift
430	TAYLOR SWIFT IS TOO PERFECT FOR THIS WORLD. #ACM50Awards #TaylorSwift
431	#ACMawards50 #ACMawards50 #TaylorSwift @taylorswift13 the best\u2764\u2764\u2764\u2764 http://t.co/Jj9zPxos3I
432	#TaylorSwift was mad y'all. MAD.
433	Wow this is precious!!! #ACMawards50 #TaylorSwift \u2764 nothing like a mother daughter moment!!
434	Congrats Taylor!!!! @taylorswift13 #TaylorSwift #ACMawards50
435	IF YOU AREN'T IN TEARS YOU ARE LYING #TaylorSwift #ACMawards50
436	Andrea Swift \ud83d\udc97\ud83d\udc97\ud83d\udc97\ud83d\udc97#weloveyou #TaylorSwift
437	Wow just wow. Taylor's Mom presenting is amazeballs #ACMAwards #TaylorSwift
438	This is such a glorious moment on the #AMCAwards50 I'm crying right. #TaylorSwift #HerMom #AndreaSwift
439	ACM AWARDS #TaylorSwift
440	Seeing taylor swifts mom on stage just made me one to tear up \ud83d\ude22 #ACMawards50 #TaylorSwift @taylorswift13 #staystrong
441	Milestone for what? Being the most annoying singer in contemporary music? #TaylorSwift #CMA #ShesLike12 #TooYoungforMilestone
442	#TaylorSwift wins again and the rest of us still suck at life #ACMawards50
443	Oh my gosh her mom \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d #ACMawards50 #TaylorSwift
444	Awww, #TaylorSwift's mom. I'm gonna cry. #ACMawards50
445	Oh my @taylorswift13..... You are so amazing!!! Love you! \u2764\ufe0f\ud83d\udc96\ud83d\udc9b\ud83d\udc99\ud83d\udc9a\ud83d\udc9c\ud83d\udc97 #TaylorSwift #ACMAwards50
446	I love that @taylorswift13 mom is giving her this award #thefeels #TaylorSwift #andreaswift #MilestoneAward #ACMAAwards50
447	Ooooohhh the feels #TaylorSwift
448	Taylor Swift Snapped With Boyfriend Calvin Harris MORE - http://t.co/eyz41Lg6Yi @taylorswift13 #TaylorSwift #Malibu
449	I am literally bawling right now @taylorswift13 #ACMawards2015 #TaylorSwift \ud83d\udc97\ud83d\udc97\ud83d\udc97
450	3 albums with each one selling 1 million or more copies in their release week.  Now THAT's a stat.  #ACMawards50 #TaylorSwift
451	Standing ovation for #TaylorSwift   I am a huge fan!
452	But where is Olivia Benson?! #meow #taylorswift #ACMawards50
453	Haven't we had enough of #TaylorSwift. And so cheap to have Taylors mom award this useless award. #ACMsnark #ACMawards50
454	Is #TaylorSwift dad Kermit the Frog?
455	Congrats #TaylorSwift #ACMawards50 Milestone award!
456	#TaylorSwift my mama heart rises with pride for Taylor's mama!  Blessings sweet girls!
457	okay.... This is gonna make me cry.. #TaylorSwift #ACMAwards
458	7 million records sold in 6 months. #wow  #ACMAwards50 #taylorswift
459	#PrayForMamaSwift  This is very classy @ACMawards! #TaylorSwift
460	#TaylorSwift
461	Bawling #TaylorSwift #ACMawards50
462	Well I am crying \ud83d\ude2d\ud83d\ude2b #taylorswift #mamaswift
463	#TaylorSwift kills it\ud83d\ude0d\ud83d\udcaa\ud83c\udffc\ud83c\udfb6\ud83c\udfa4 @taylorswift13 #ACMawards50 @ACMawards
464	Mama swift!!!!!! That's sweet. #ACMAward50 #TaylorSwift
465	Actually crying for Andrea. #ACMAAwards50 #TaylorSwift
466	7 million records sold in 6 months. Damn. #TaylorSwift #ACMawards50
467	#TaylorSwift \ud83d\ude0d. #ACMawards50
468	OMG I'm about to cry #ACMawards50 #TaylorSwift
469	#ACMAAwards50 homenageando a #TaylorSwift
470	Congrats #TaylorSwift \ud83d\udc4f Take That H8ters https://t.co/YCln5wCQuR
471	I'm sorry but #TaylorSwift is no longer country. Please stop giving her awards #ACMAward50 #sorrynotsorry
472	#cuetears #ACMawards50 #TaylorSwift
473	I love Taylor.  And her mom....that is all.  #taylorswift #ACMawards50 #cryingrightnow
474	#taylorswift #ACMawards50 #WhenYouThinkTimMcGrawIhopeYouThinkofMe #1989
475	Seriously could cry watching this about @taylorswift13.....#ACMawards50 #TaylorSwift
476	And now it's time to turn this off. Bye #TaylorSwift #acm2015
477	My taylorswift fan!! She loves her so much!! #taylorswift #ACMawards50 https://t.co/IcosaD2lga
478	SO MANY FEELS AND TEARS AND CHILLS @taylorswift13 #TaylorSwift #ACMawards50
479	OK, we're going to start bawling now. #TaylorSwift #PrayForMamaSwift @glamourmag #ACMawards50
480	I have a girl crush on Taylor Swift. \ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d #TaylorSwift #ACMawards50
481	My favorite #TaylorSwift \ud83d\udc95 #ACMawards50
482	Wow love her or hate her that girl has grown up. #TaylorSwift #ACMawards50
483	Love seeing @taylorswift13 on the #ACMawards50! Can't wait to see her in concert in July! #TaylorSwift #1989
484	Aw remember when @taylorswift13's hair use to be super curly!!?? #CountryMusic #TaylorSwift #MilestoneAward #ACMawards50 #ACM
485	#ACMAwards Milestone Award Taylor Swift #ACMawards50 #TaylorSwift http://t.co/4nxwIpWaI3
486	Why is #ACMawards50 celebrating #TaylorSwift? Didn't she kick country music to the curb? #TSwiftisnotCountryMusic
487	I'm so obsessed with Taylor Swift it's almost embarrassing to admit. But I'm admitting it. \ud83d\ude0d\u2764\ufe0f #TaylorSwift #ACMawards50
488	BRB CRYING. @taylorswift13 @taylornation13 #ACMawards50 #TaylorSwift
489	I love me some Tay-Tay!!!! #TaylorSwift #ACMawards50
490	I love you @taylorswift13 !! You deserve this so much! \u2764\ufe0f congratulations! #TaylorSwift #ACMaward50
491	#TaylorSwift Finally #ACMawards50 #AwardWellDeserved
492	"...and shared a magic moment with David Copperfield" #ACMawards50 #TaylorSwift
493	SHE IS PERFECT I GIVE ZERO FUCKS #TAYLORSWIFT
494	#TaylorSwift #ACMawards50
495	Still confused? I thought #TaylorSwift was a "pop artist" &amp; gave up country. Where is #KanyeWest? lol #AMCAwards50
496	Carsen: "woah, she's one of the bestest sinners ever" #TaylorSwift #LoveThatBoy
497	Yasss finally #TaylorSwift #ACMawards50
498	Who could forget the soaking wet show? #TaylorSwift #ACMawards2015
499	Finally. FINALLY. #ACMawards50 #TaylorSwift
500	I love you #TaylorSwift  #ACMawards50
501	Before all the haters start talking id like to tell you to shut the fuck up. #TaylorSwift
502	@marimolina385 @Zach_Lozano SHE'S ON!! #TaylorSwift #ACMawards50
503	#TaylorSwift next to the stage as #milestoneaward winner #ACMawards50 #ACMCBS11 http://t.co/q32ps0ODOx
504	Tears. #TaylorSwift #ACMawards50
505	Time to turn the channel... #TaylorSwift
506	T-swizzle @taylorswift13 I wish you didn't go pop #TaylorSwift #ACM50 #ACMAAwards50 #ACMAward50 #MilestoneAward
507	TAYLOR SWIFT!!!!! #ACMawards50 #TaylorSwift #swifties
508	Cue ACMs ratings to slip a bit. #TaylorSwift #ACMawards50
509	Espero que cante alguna de las viejitas ... #TaylorSwift #ACMawards50
510	EWWWWWWWWW. #TaylorSwift #ACMawards50
511	TAYLOR IS GETTING TO HER AWARD NOW #TaylorSwift
512	#TaylorSwift wrote for #TimMcGraw #MaryBrianna write for Taylor  https://t.co/ClUA7w2Jjn http://t.co/KCE8FOy8ev
513	#TaylorSwift \u2764\ufe0f\ud83c\udfbc\u2764\ufe0f\ud83d\ude4c
514	Ack !!!!! #TaylorSwift
515	MY GIRL \ud83d\ude0d\ud83d\ude0d #TaylorSwift
516	\u7f8e\u3057\u3044\u301c\u301c\u2728 #15DaysTil1989WorldTour @taylorswift13 #TaylorSwift http://t.co/056sPuQp5k
517	#taylorswift #puke \ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37
518	Taylor swift time @taylorswift13 @taylornation13 #ACMawards50 #TaylorSwift
519	#TaylorSwift #Ticket Taylor Swift (2)Tickets 09/22/15 Kansas City Section 116 Row 19 Hard Tix:\u2026 http://t.co/wT1iIGLAIL #Tickets #Concert
520	Taylor Swift's Next Single May Be a Bad Blood Remix - http://t.co/pezgGMZDL6 @taylorswift13 #TaylorSwift #Miami
521	Taylor Swift Shows Off Her Signature Dance Moves at ACM Awards 2015 \u2013 Just Jared http://t.co/xKxUvRdpKO #taylorswift
522	#TaylorSwift Shows Off Her #SignatureDanceMoves at #ACMAwards 2015... http://t.co/0ZT8DBLWTn http://t.co/tEEw7DBAni
523	@FaithHill #TaylorSwift wrote for #TimMcGraw #MaryBrianna write for Taylor  https://t.co/DqSqp7Pvvv http://t.co/JFLqdPC0Od
524	Taylor Updating with Espresso Bean @taylornation13 #TaylorSwift http://t.co/7si6wA2gVy
525	#Beauty #Clothing #TaylorSwift 89 shirt #TShirt men women singer rock punk 2tone ya182 size M:\u2026 http://t.co/6srzLtwJSc #TopSeller #Auction
526	TIX http://t.co/ElbwawgGbx 2 #Ticket #TaylorSwift Soldier Field 7/18 Section 432 Row 4 http://t.co/js3kpYorwX #Tickets #Concert
527	Taylor Swift's Hawaii Trip PHOTOS - http://t.co/c9oLyscJwN @taylorswift13 #TaylorSwift #celebs
528	There is definitely one person in the #ACMawards50 house. Jesus Christ. 02Cool. Looking forward to #TaylorSwift
529	"You belong with...her" \ud83d\ude33  #singleproblems #taylorswift w/ @Twankuyper Adriana Vivas (Vine by @lelepons) https://t.co/IPSvP53Msp
